História,contador,ID,Prioridade,Pré-Condição,Cenário,BDD (Gherkin),Status final,Fluxo para Regressão?,Funcionalidade Principal,Funcionalidade secundária,Data de criação,Data de atualização,Status CT,Status da execução WEB,Dispositivo Mobile,Status da execução Mobile,Execução feita via API?,Versão regressão,Ciclo da execução,Automatizado?,Versão_Compilada,Execução Finalizada?,FALSE,Limpar dados da execução,FALSE,Data da automatização
TSF-1776,294,TSF-1776 | CT-294,Alta,,"Validar texto completo do formulário de pedido para Assinatura Simplificada = ""Não""","  Dado que existe um Pedido RA ""Teste Formulário Não Simplificado Texto"" com Assinatura Simplificada = ""Não""
    E que o Pedido RA possui formulário de pedido vinculado
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário visualiza o formulário de pedido
    Então o formulário deve conter o texto ""Este Formulário de Pedido é celebrado entre Óbvio Brasil Software e Serviços S.A. (\""ÓBVIO\"") e o \""Contratante\""""
    E o formulário deve conter o texto ""substituindo qualquer outro anteriormente celebrado que tenha como objeto o mesmo Produto, URL Vinculado e ID ReclameAqui""
    E o formulário deve conter o texto ""está vinculado e submetido às Cláusulas e Condições do Contrato Master de Licença de Software e Outras Avenças registrado sob nº 2.101.008""
    E o formulário deve conter o texto ""no Livro de Registro B no 7º Oficial de Registro de Títulos e Documentos da Comarca de São Paulo, na data de 13/06/2024""
    E o formulário deve conter o texto ""disponível no link https://www.obviobrasil.com.br/contrato-master""
    E o formulário deve conter o texto ""As Partes, por seu(s) representante(s) legal(is) abaixo assinado(s) e testemunhas""
    E o formulário deve conter o texto ""reconhecem a forma de contratação por meios eletrônicos e digitais como válidos e plenamente eficazes""
    E o formulário deve conter o texto ""conforme disposto pelo Art. 10 da MP nº 2.200/2001 em vigor no Brasil""
    E o formulário deve conter o texto ""sem prejuízo da assinatura por via física""
    E o formulário deve conter o texto ""manifestam sua expressa, ampla e total concordância""",🛎️ Item com pendência de execução,,06 - Pedidos RA,,20/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,20/01/2026
TSF-1794,295,TSF-1794 | CT-295,Alta,,"Classificação automática como ""Qualificado"" (Lost but Good Fit) - Motivos que indicam oportunidade real perdida","Dado que um Lead ""<tipo>"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""<motivo>"" e submotivo ""<submotivo>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""<motivo>""
    E o campo SubmotivoPerda__c é ""<submotivo>""
    E o campo Qualificacao__c é automaticamente atualizado para ""Qualificado""

    Exemplos:
      | tipo                          | motivo                        | submotivo                    |
      | qualificado inbound           | Motivo não informado          | Contato inválido             |
      | qualificado outbound          | Motivo não informado          | Contato inválido             |
      | qualificado inbound           | Motivo não informado          | Não conseguiu contato nenhum |
      | qualificado outbound          | Motivo não informado          | Não conseguiu contato nenhum |
      | qualificado inbound           | Motivo não informado          | No show                      |
      | qualificado outbound          | Motivo não informado          | No show                      |
      | qualificado inbound           | Motivo não informado          | Motivo não informado pela empresa |
      | qualificado outbound          | Motivo não informado          | Motivo não informado pela empresa |
      | qualificado inbound           | Motivo não informado          | Parou de responder           |
      | qualificado outbound          | Motivo não informado          | Parou de responder           |
      | qualificado inbound           | Financeiro                    | Sem budget                   |
      | qualificado outbound          | Financeiro                    | Sem budget                   |
      | qualificado inbound           | Financeiro                    | Fora do período de aquisição |
      | qualificado outbound          | Financeiro                    | Fora do período de aquisição |
      | qualificado inbound           | Financeiro                    | Reestruturação financeira     |
      | qualificado outbound          | Financeiro                    | Reestruturação financeira     |
      | qualificado inbound           | Produto                       | Falta de Funcionalidade      |
      | qualificado outbound          | Produto                       | Falta de Funcionalidade      |",🛎️ Item com pendência de execução,,02.1 - Leads,,20/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,20/01/2026
TSF-1794,296,TSF-1794 | CT-296,Alta,,"Classificação automática como ""Desqualificado"" (Bad Fit) via UI - Motivos que indicam perfil inadequado","Dado que um Lead ""<tipo>"" foi criado via API
    E que o usuário acessa a página deste ""Lead""
    Quando o usuário clica no botão ""Lead Perdido""
    E seleciona o motivo ""<motivo>""
    E seleciona o submotivo ""<submotivo>""
    E salva o modal de perda
    Então o status do Lead é alterado para ""Fechado - Não convertido""
    E o campo Qualificacao__c é automaticamente atualizado para ""Desqualificado"" na UI

    Exemplos:
      | tipo                          | motivo                        | submotivo                    |
      | qualificado inbound           | Relacionamento com Reclame AQUI | Atrito com Reclame AQUI    |
      | qualificado outbound          | Relacionamento com Reclame AQUI | Atrito com Reclame AQUI    |
      | qualificado inbound           | Motivo interno RA             | Blocklist                    |
      | qualificado outbound          | Motivo interno RA             | Blocklist                    |
",🛎️ Item com pendência de execução,,02.1 - Leads,,20/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,20/01/2026
TSF-1794,297,TSF-1794 | CT-297,Alta,,"Classificação automática como ""Desqualificado"" (Bad Fit) via UI - Com complemento obrigatório","Dado que um Lead ""<tipo>"" foi criado via API
    E que o usuário acessa a página deste ""Lead""
    Quando o usuário clica no botão ""Lead Perdido""
    E seleciona o motivo ""<motivo>""
    E seleciona o submotivo ""<submotivo>""
    E seleciona o complemento ""<complemento>""
    E salva o modal de perda
    Então o status do Lead é alterado para ""Fechado - Não convertido""
    E o campo Qualificacao__c é automaticamente atualizado para ""Desqualificado"" na UI

    Exemplos:
      | tipo                          | motivo                        | submotivo                    | complemento                        |
      | qualificado inbound           | Critérios de elegibilidade    | Critérios de contratação     | RA Reviews - não é e-commerce     |
      | qualificado outbound          | Critérios de elegibilidade    | Critérios de contratação     | RA Reviews - não é e-commerce     |
      | qualificado inbound           | Critérios de elegibilidade    | Critérios de contratação     | Regra de negócio / pirataria       |
      | qualificado outbound          | Critérios de elegibilidade    | Critérios de contratação     | Regra de negócio / pirataria       |
",🛎️ Item com pendência de execução,,02.1 - Leads,,20/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,20/01/2026
TSF-1794,298,TSF-1794 | CT-298,Alta,,"Classificação automática como ""Qualificado"" (Lost but Good Fit) via UI - Motivos que indicam oportunidade real perdida","Dado que um Lead ""<tipo>"" foi criado via API
    E que o usuário acessa a página deste ""Lead""
    Quando o usuário clica no botão ""Lead Perdido""
    E seleciona o motivo ""<motivo>""
    E seleciona o submotivo ""<submotivo>""
    E salva o modal de perda
    Então o status do Lead é alterado para ""Fechado - Não convertido""
    E o campo Qualificacao__c é automaticamente atualizado para ""Qualificado"" na UI

    Exemplos:
      | tipo                          | motivo                        | submotivo                    |
      | qualificado inbound           | Motivo não informado          | Contato inválido             |
      | qualificado outbound          | Motivo não informado          | Contato inválido             |
      | qualificado inbound           | Motivo não informado          | Não conseguiu contato nenhum |
      | qualificado outbound          | Motivo não informado          | Não conseguiu contato nenhum |
      | qualificado inbound           | Motivo não informado          | No show                      |
      | qualificado outbound          | Motivo não informado          | No show                      |
      | qualificado inbound           | Motivo não informado          | Motivo não informado pela empresa |
      | qualificado outbound          | Motivo não informado          | Motivo não informado pela empresa |
      | qualificado inbound           | Motivo não informado          | Parou de responder           |
      | qualificado outbound          | Motivo não informado          | Parou de responder           |
      | qualificado inbound           | Financeiro                    | Sem budget                   |
      | qualificado outbound          | Financeiro                    | Sem budget                   |
      | qualificado inbound           | Financeiro                    | Fora do período de aquisição |
      | qualificado outbound          | Financeiro                    | Fora do período de aquisição |
      | qualificado inbound           | Financeiro                    | Reestruturação financeira     |
      | qualificado outbound          | Financeiro                    | Reestruturação financeira     |
      | qualificado inbound           | Produto                       | Falta de Funcionalidade      |
      | qualificado outbound          | Produto                       | Falta de Funcionalidade      |
",🛎️ Item com pendência de execução,,02.1 - Leads,,20/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,20/01/2026
TSF-1794,299,TSF-1794 | CT-299,Alta,,Correção de Motivo de Perda - Alteração de Desqualificado para Qualificado,"Dado que um Lead ""<tipo>"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Relacionamento com Reclame AQUI"" e submotivo ""Atrito com Reclame AQUI""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Relacionamento com Reclame AQUI""
    E o campo SubmotivoPerda__c é ""Atrito com Reclame AQUI""
    E o campo Qualificacao__c é automaticamente atualizado para ""Desqualificado""
    Quando eu altero o Motivo de Perda para ""Financeiro"" e submotivo ""Sem budget""
    E salvo o registro novamente
    Então o campo Motivo_nao_convertido__c é ""Financeiro""
    E o campo SubmotivoPerda__c é ""Sem budget""
    E o campo Qualificacao__c é automaticamente atualizado para ""Qualificado""

    Exemplos:
      | tipo                          |
      | qualificado inbound           |
      | qualificado outbound          |
",🛎️ Item com pendência de execução,,02.1 - Leads,,20/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,20/01/2026
TSF-1717,300,TSF-1717 | CT-300,Alta,,Fluxo completo desde Account Nacional Empresa até Contrato criado,"Dado que existe uma Account Nacional do tipo Empresa criada via API com todos os campos preenchidos
    E que o usuário acessa a página de Oportunidades
    Quando o usuário cria uma nova Oportunidade via UI relacionada a esta Account
    E aceita o SQL da oportunidade via UI
    E cria um Pedido RA via UI relacionado a esta Oportunidade
    E adiciona um produto ao Pedido RA via UI
    E adiciona um formulário ao Pedido RA via UI
    E avança o status do Pedido RA até ""Aceita"" via UI
    E envia o Pedido RA para aprovação contratual via UI
    E aprova o Pedido RA e cria o contrato via UI
    Então o sistema cria o contrato com sucesso
    E o contrato está associado ao Pedido RA
    E o contrato possui os dados provenientes da Opportunity
    E o contrato possui os dados provenientes do Pedido RA
",🛎️ Item com pendência de execução,,03 - Empresa,,20/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1717,301,TSF-1717 | CT-301,Alta,,Fluxo completo desde Account Nacional Grupo Econômico até Contrato criado,"Dado que existe uma Account Nacional do tipo Grupo Econômico criada via API com todos os campos preenchidos
    E que o usuário acessa a página de Oportunidades
    Quando o usuário cria uma nova Oportunidade via UI relacionada a esta Account
    E aceita o SQL da oportunidade via UI
    E cria um Pedido RA via UI relacionado a esta Oportunidade
    E adiciona um produto ao Pedido RA via UI
    E adiciona um formulário ao Pedido RA via UI
    E avança o status do Pedido RA até ""Aceita"" via UI
    E envia o Pedido RA para aprovação contratual via UI
    E aprova o Pedido RA e cria o contrato via UI
    Então o sistema cria o contrato com sucesso
    E o contrato está associado ao Pedido RA
    E o contrato possui os dados provenientes da Opportunity
    E o contrato possui os dados provenientes do Pedido RA
",🛎️ Item com pendência de execução,,03 - Empresa,,20/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1717,302,TSF-1717 | CT-302,Alta,,Fluxo completo desde Account Estrangeira Empresa até Contrato criado,"Dado que existe uma Account Estrangeira do tipo Empresa criada via API com todos os campos preenchidos
    E que o usuário acessa a página de Oportunidades
    Quando o usuário cria uma nova Oportunidade via UI relacionada a esta Account
    E aceita o SQL da oportunidade via UI
    E cria um Pedido RA via UI relacionado a esta Oportunidade
    E adiciona um produto ao Pedido RA via UI
    E adiciona um formulário ao Pedido RA via UI
    E avança o status do Pedido RA até ""Aceita"" via UI
    E envia o Pedido RA para aprovação contratual via UI
    E aprova o Pedido RA e cria o contrato via UI
    Então o sistema cria o contrato com sucesso
    E o contrato está associado ao Pedido RA
    E o contrato possui os dados provenientes da Opportunity
    E o contrato possui os dados provenientes do Pedido RA
",🛎️ Item com pendência de execução,,03 - Empresa,,20/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1717,303,TSF-1717 | CT-303,Alta,,Fluxo completo desde Account Estrangeira Grupo Econômico até Contrato criado,"Dado que existe uma Account Estrangeira do tipo Grupo Econômico criada via API com todos os campos preenchidos
    E que o usuário acessa a página de Oportunidades
    Quando o usuário cria uma nova Oportunidade via UI relacionada a esta Account
    E aceita o SQL da oportunidade via UI
    E cria um Pedido RA via UI relacionado a esta Oportunidade
    E adiciona um produto ao Pedido RA via UI
    E adiciona um formulário ao Pedido RA via UI
    E avança o status do Pedido RA até ""Aceita"" via UI
    E envia o Pedido RA para aprovação contratual via UI
    E aprova o Pedido RA e cria o contrato via UI
    Então o sistema cria o contrato com sucesso
    E o contrato está associado ao Pedido RA
    E o contrato possui os dados provenientes da Opportunity
    E o contrato possui os dados provenientes do Pedido RA
",🛎️ Item com pendência de execução,,03 - Empresa,,20/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1794,304,TSF-1794 | CT-304,Alta,,Correção de Motivo de Perda via UI - Alteração de Desqualificado para Qualificado,"Dado que um Lead ""<tipo>"" foi criado via API
    E que o usuário acessa a página deste ""Lead""
    Quando o usuário clica no botão ""Lead Perdido""
    E seleciona o motivo ""Relacionamento com Reclame AQUI""
    E seleciona o submotivo ""Atrito com Reclame AQUI""
    E salva o modal de perda
    Então o status do Lead é alterado para ""Fechado - Não convertido""
    E o campo Qualificacao__c é automaticamente atualizado para ""Desqualificado"" na UI
    Quando o usuário edita o Lead e altera o Motivo de Perda para ""Financeiro"" e submotivo ""Sem budget""
    E salva o Lead
    Então o campo Motivo_nao_convertido__c é ""Financeiro""
    E o campo SubmotivoPerda__c é ""Sem budget""
    E o campo Qualificacao__c é automaticamente atualizado para ""Qualificado"" na UI

    Exemplos:
      | tipo                          |
      | qualificado inbound           |
      | qualificado outbound          |
",🛎️ Item com pendência de execução,,02.1 - Leads,,20/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,20/01/2026
